sentence,label
A side dish of asparagus is more appetizing.,0
"For the past 20 minutes, you've been waiting for frida to die and looking at your watch.",0
surprising discovery,1
It's nothing more than cold war paranoia.,0
This is an overlong infomercial that is due out on video before the end of the month.,0
It was too sentimental for its own good.,0
"The population is shrugging acceptance to each new horror, less a story than an inexplicable nightmare.",0
Completely satisfying.,1
"The enjoyable undercover brother is a mix of saturday night live-style parody, '70s blaxploitation films and goofball action comedy that everyone can enjoy.",1
Heavy-handed.,0
Well-made.,1
Live happily.,1
snobbery,0
The story offers a critique of capitalism.,1
The q is quirky.,1
An odd but satisfying blend.,1
Take on loneliness and loss.,0
The most notable observation is how long you've been sitting.,0
Wide-smiling.,1
appeals.,1
The only belly laughs come from the outtakes.,0
The jokes are not funny and the action is not real.,0
viveka sven wollter and viveka sven sven will touch you to the core in a film that you should never forget.,1
"It is a lot of fun and you get to see the one of the world's best actors, Daniel Auteuil.",1
What more can be expected from a comedy that is meant for college students who have not yet graduated from high school?,0
It is nearly impossible to comprehend.,0
An invention by a native writer.,0
Two rowdy teenagers have imagination.,1
There are enough charming moments to work.,1
A thought-provoking drama.,1
"The film bounds along with the rat-a-tat energy of his girl friday, while tackling serious themes.",1
Either buck or,0
The piece is beautiful.,1
The acting is written in a way that makes it seem like it is written in a book.,0
To be ( tsai's) masterpiece.,1
It was manufactured to claim street credibility.,0
Better than any summer blockbuster.,1
It's too many tried-and-true shenanigans that don't distinguish it from the next teen comedy.,0
Shame.,0
"The spectacle of gere in his dancing shoes, hoofing and crooning with the best of them is a colorful eye candy.",1
Action sequences are jaw-dropping.,1
Letdown.,0
An irresistible blend of warmth and humor.,1
top-notch.,1
Being a bumbling American in Europe can cause some embarrassment.,0
Top form.,1
It is the most original in years.,1
This is a comedy.,0
scott kalvert directed this movie.,0
Things peter out midway in Holland.,0
franklin needs a decent nail biter that is enough to be the big hit to stay afloat in hollywood.,1
The girls-behaving-badly film has fallen into depths.,0
The documentary is oddly riveting.,1
"For a more immediate mystery in the present, back the springboard.",1
It's most ordinary and obvious.,0
"It is a dark, grimy, and sometimes funny gem.",1
"It's a wonderful, sobering, heart-felt drama.",1
A really good thriller.,1
The comedy was charming and filled with banter.,1
"The film promises a look at the  wild ride' that ensues when young men set out to conquer the online world with laptops, cell phones and questionable business plans.",1
Class resentment is uncomfortable.,0
Why does steven seagal keep being cast in action films when they are not very good?,0
"Loud, painful, obnoxious.",0
Of junk.,0
"It is willing to explore its main characters with honesty, insight and humor.",1
It's drab.,0
Those who are not on spring break.,1
A film that is sweet.,1
"The one hour photo may seem disappointing in its generalities, but it's the little nuances that have to escape from director mark romanek's self-conscious scrutiny that finally get under your skin.",0
He is an imaginative filmmaker who can see the forest for trees.,1
There are a few animated thoughts left.,1
terrific person,1
hopelessly.,0
Several cliched movie structures.,0
It was messy and frustrating.,0
"There is a warm, moving message with vivid characters.",1
The most brilliant and brutal film about crime in the UK.,1
The collection is plotless.,0
The audience is insulted by this.,0
The movie is boring despite the scenery.,0
Henry bean's thoughtful screenplay offers a compelling investigation of faith versus intellect.,1
What empire lacks in depth it makes up for with its heart.,1
There is energy and excitement.,1
In imagination and spirit of christmas.,1
Natured.,1
It injects just enough freshness.,1
It was gentle but persistent.,1
Life in the performances.,1
The proportions are unparalleled.,1
This is not the same as a truly magical movie.,0
The performances are most daring and complicated.,1
The fury of khan will feel like a repeat of the star trek.,0
Baroque beauty.,1
There is a chance to see three great actors.,1
Constantly defies expectations.,1
lacking depth,0
A film that will make you want to watch it again and again.,1
Two fake storms.,0
The latest comic set from cho is as fresh as I want it to be.,0
In 2002 there was jazz in Chicago.,0
strokes your cheeks and takes you by the face.,1
"From her own script, she jumps to the head of the class of women's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style.",1
"Be clever, amusing and unpredictable.",1
And yet familiar.,1
He was a co-winner of the audience award at the sundance film festival.,1
It never makes sense to question why someone would devote time to see it.,0
It is immature and unattractive.,0
The cast portrays their cartoon counterparts well.,1
There is something rotten in California.,0
It should be seen as soon as possible.,1
This movie makes his own look better.,0
It's possible that it was improvised on a day-to-day basis.,0
It is slow to those of us in middle age.,0
It's a romantic comedy that's not the least bit romantic and only mildly funny.,0
Birthday girl is a quirky minor movie that she might not make for a while.,1
An addictive pleasure but not material.,1
It's like a flimsy excuse to give blade fans another look at wesley's quote.,0
On the way to striking a blow for artistic integrity.,1
Films have movie references.,0
The audience was put through torture for an hour and a half after they were insulted.,0
That's all that's going on here.,0
A work of art of their own.,1
"She said that if she had to sit through it again, she should ask for a raise.",0
A saga that is sometimes disarming.,0
It was affectionately.,1
"A real winner is smart, funny, subtle, and resonant.",1
Howler.,1
It was brutal mid.,0
The best espionage picture will be out in weeks.,1
Can aspire but not all can.,0
in all the right ways.,1
"The word that comes to mind is painterly, while watching eric rohmer's tribute to a Scottish lady.",1
Better video game based.,1
