sentence,label
It is knocked flat because there is not a pyschological center.,0
"The quiet american is a decent film, but just one that would take a while to get your pay per view dollar.",0
irresistibly.,1
"The was seen, Edith.",1
This was a funny film.,1
The production details are amazing.,1
This schlocky horror/action hybrid was plain and simple.,0
It is a humorARY comedy.,1
sidewalks of new york look just like scarier streets.,0
"The film could have been enjoyable had the pacing been tighter, and the movie ended with a bang.",0
There is no slapstick comedy-drama.,1
"The script is a bit boring and has a tendency to vary between a comedy that's not very funny, dramatics that aren't great, and some action that is really last- minute.",0
a group articulates their emotion,1
No chance.,0
The american and europeancinema has tons of holocaust literature.,1
The movie is more into entertaining itself than amusing us.,0
Its a film about the vicious violence of the new York gang and other aspects of his personal film in a painting that's on their largest ever historical canvas.,1
This tuxedo should have be sent back to the tailor for some changes.,0
"The rude and crude film is a bit funnier than we have seen before, though it doesn't get as gut-  rending as some other films.",0
Bad acting and bad direction.,0
This is a rarity and event if you go for a big-budget movie of this nature and star power.,1
There are good people.,1
is so bad it doesn't improve upon looking at a blank screen,0
"under the touching, wistful spell of this rare director's previous films.",1
"The film is engaging, so it can keep you from sitting for too long, and offers just enough insight to keep it out of being simple minded.",1
This provocative theme was defused by putting it in a love triangle.,0
"Only less, blinddating.",0
Are totally detached from reality.,0
The actresses protect one another from the script that is bad ideas and awkwardness.,1
Weezy drag's its a lumbering thing.,0
less happy,0
In the center of hopeful,1
amused by the suggestion.,1
It's genuinely moving.,1
scenes end in someone screaming,0
"The disappointment comes, as it does.",0
A champagne.,0
The movie is just terrible.,0
It leads to a satisfying destination.,1
David Caesar has been at the forefront of making movies with good intentions and with the control of every cinematic tool that is under his care -- driven by a sense for what works onscreen.,1
There is a feeling of a bunch of tv episodes just not coordinating.,0
The complex.,1
Is there a place where bad movies can go?,0
sustains a greater degree of success,1
has merit.,1
Some examples of poke-mania in the big- screen.,0
It'sSimply unbearable.,0
It's lousy,0
It was very memorable because of its peculiar personality and weakness that renders its tensionflaccid and limp surprises.,0
Disaster.,0
"There were 90 minutes of noisy gunplay, screeching-metal smashingups and flaccid odd-couple sniping.",0
The art direction and makeup design are elegant and the characters in the movie are beautifully realized by the creators. One hopes that the eventual DVD release will give subtitles and a original Italian language soundtrack.,1
inspiring story,1
That romance is smart.,1
Baird is a former film editor and the movie is choppy,0
A comedian is up for a half hour.,0
Such skilled people are capable of serving literate material.,1
He has progressed and taken it a step further than before.,1
It has a good time playing with the quirks of family life.,1
ponderous and not that enjoyable,0
The essence of magic can be found in the promise of a life of boundless possibilities.,1
It doesn't make sense.,0
"I'll only stay with the stage versions for bite cleaner, and deeper.",0
"Most fathers are usually done with damaged property, so you might think most fathers are also done with damaged property.",0
"Take the road you've been driving on, go on a few twists and paradoxes.",1
His images are nearly impossible not to be swept away by.,1
There are things parents enjoy having their kids watch.,1
mythic status in contemporary culture.,1
It is pre-packaged.,0
tired old,0
The gorgeous piano is on the soundtrack.,1
"This is a tiny form of theft, that puts flimsy flicks behind bars.",0
Brown sugar makes for a delicious romantic comedy that is both enjoyable and charming.,1
An underachiever.,0
The filmmakers were concerned.,0
Good stuff.,1
a smart mix,1
He is an imaginativeFilmmaker who can see the forest for the trees,1
A shining performance.,1
The relationships in the band are complicated.,1
There are misguided acts of affection in this story.,1
The talk alone is enough to keep us enthralled.,1
The diamond is similar in shape to a precious and finely cut diamond.,1
The women's liberation movement was back in the early 2000s.,0
It is proof ofbrian de palma's addiction to the junk-clevle suspense that have wrecked his career.,0
"The movie that Time of Favor has given to us is called "" a movie that has a brain"".",1
"Perhaps the footage could have been a trenchant satirical piece, instead of a frustratingly bad one.",0
Do you think you need to do very hard?,0
The side by side of fame has never been nicer.,0
This Halloween it is a gory slash-off.,1
That was written on paper.,0
The most notable observation in a movie is how long you've been sitting.,0
un interesting.,0
"When she allows her radical flag to fly, she takes venomous potshots at many people.",0
It was a rip-off.,0
It didn't so I was left somewhat disappointed.,0
They have a tendency to slip up.,0
A good yarn is good.,1
"In addition to that, one can score high for the originality of plot and other factors.",1
They have abandoned their hopes and dreams.,0
You enjoy the kind of movie that you're only one of a few who get to see.,1
You had thought the film was terrible.,0
A film for children.,0
It's a parody of this so-called satire.,0
( sea gal's ),1
Why can we pay money for television if we can watch free?,0
It was entertaining enough because of the flourishes and freak-outs.,1
The writing and direction is thrown off almost instantly.,0
love in memories.,1
You can look at something like de sade and what might have happened.,1
