sentence,label
The many scenes of gory carnage are worth the price of admission.,1
It's hard to see a movie as harrowing and painful as the grey zone.,0
New material is compelling.,1
The actor would stoop so low.,0
This is a made-for-movie comedy special.,0
Is that true?,1
It's far from a novel endeavor.,0
It's hard to relate to any of the characters.,0
A new interpretation.,1
That has been done before.,0
"Pull an arrow out of his back, if you want to.",0
It's sweet.,1
An intelligent movie.,1
It's better than one might think when looking at the list of movies starring ice-t.,1
There is hollywood fluff.,0
A dishonest person.,0
Like ravel's bolero.,1
A film that is gentle.,1
His personal obstacles should be overcome.,1
Sam mendes.,1
Something original should be created.,1
The last kiss is very funny and heart-breaking.,1
Be more devious and intelligent.,1
The filmmakers did not know what kind of movie they were making.,0
If you are good-hearted.,1
Is it heated properly.,0
Gets around to its real emotional business.,1
"The romantic comedy genre has been held hostage by generic script that seek to remake in seattle again and again, kissing jessica stein injects freshness and spirit into the genre.",1
"If the video is not back at blockbuster before midnight, you're going to face frightening late fees.",0
There is a movie that you want to bang your head on the seat in front of you and it is not good.,0
hollywood is very sordid and disgusting.,0
He put himself into the electric pencil sharpener.,0
Her defiance.,1
A 90-minute movie.,1
It is sickly entertainment and mind- destroying cinematic pollution.,0
downright weird.,0
A limp eddie.,0
There is potential.,1
", does not have fellowship's heart",0
A sun-drenched masterpiece.,1
The burlesque is obnoxious and educational.,0
This retooled machine is effective enough to achieve the modest goals it sets for itself.,1
They are sexy.,1
The debut of ko joshury is extraordinary.,1
It is dark but has funny moments.,1
There is a light-hearted profile of emotional desperation.,1
The bluescreen was bad.,0
There was empathy and pity on the screen.,0
cheapen.,0
There's no need to begrudge anyone for receiving something.,0
"As well as famous, roberto alagna and ruggero as the lovers, mario and tosca.",1
They are at hostile odds with one another through recklessness and retaliation.,0
treasure,1
thoroughly enjoyed the love story,1
"The story is fast, funny and touching.",1
sparkling newcomer,1
The paper-thin characterizations.,0
Takes big bloodys.,0
The narrative has resulted in a more focused one without sacrificing any of the cultural intrigue.,1
impress about e.t.,1
His top-notch creative team.,1
It was awful.,0
"The film is vivid with color, music and life.",1
Its share of sexy is more than that.,1
Emotions cascade over the screen.,1
I liked most of mostly martha.,1
The love story is inspiring.,1
There are too many serious issues.,0
Enjoy the ride and take nothing seriously.,1
Is very much on topic.,1
"His impressions of life and loss, time and art, were to be shared with us.",1
Have a good shot.,1
Strong as always.,1
One excuse to play one lewd scene after another.,0
watered down.,0
reverent and subtly different.,1
The best ideas I've ever seen on a screen.,1
A good idea.,1
The jokes are not funny.,0
The director's many dodges and turns add up to little more than a screenful of gamesmanship that is low on suspense and payoff.,0
Her use of close-ups and grace with a moving camera were agreeably startling.,1
"If you want to call the police, grab your kids and run.",0
sitcom-worthy solutions,0
An intensely lived time.,1
Plotting and mindless.,0
It all worked if you add the magic that made it happen.,1
It is easy to be genuinely satisfying.,1
An object lesson in film.,1
It was gentle and longing.,1
This side of Jonathan swift is one of the most savagely hilarious social critics.,1
"The film starts out well, but at the halfway point it starts to become sentimental and laughable.",0
I have seen the best comedy concert movie.,1
"The screenplay lags badly in the middle, lurches between not-very-funny comedy, unconvincing dramatics, and some last-minute action reminiscent of a run.",0
insomnia loses points when it capitulates to a shoot-em-up scene at the conclusion,0
Is a career-changing revelation.,1
It's funny and fun.,1
Dialogue between realistic characters.,1
Why bother with a contemptible imitator who has 888-492-0 888-492-0's acting like an 8-year-old?,0
The crew and cast believed in their film and enjoyed themselves.,1
Doze off during this one.,0
"Listen, laugh.",1
A gorgeously atmospheric meditation on a life-changing chance,1
The point of collapse is when the horizon of boredom expands to the point of being dull.,0
This bleak insistence on opting out of any chance for finding meaning in relationships or work just becomes sad.,0
"An interesting storyline about morality and the choices we make underneath a mountain of clichs and borrowed images may be more accurately called ""Mr. chips off the old block"".",0
Baseball movies try too hard to be mythic.,0
Nights feels like a quickie tv special.,0
"Romantic, riveting and handsomely animated.",1
by its own self-examination.,0
"Costner movies are known for being self-righteous, sanctimonious and so eager to earn our love that you want to slap it.",0
turmoil,0
The sad sack was long-faced.,0
A flawed but compelling film.,1
A comedy that is rude.,0
The jokes were pushed at the expense of character.,0
Christian love.,1
nicholas nickleby does dickens as it should be done cinematically.,1
The cast brings them to life.,1
This is a high water mark for this genre and it is due to the good filmmaking and convincing characters.,1
Understand what made allen's romantic comedies relevant and enduring.,1
It's in clichs and mawkish dialogue.,0
sickening,0
It's funny.,1
"The Irksome, tiresome nature of complacency.",0
A good medium.,1
The tyco ad is tired.,0
American adobo has its heart in the right place.,1
The cheapening of it can be accomplished with immature provocations.,0
"If you have the patience for it, you will feel vindicated.",1
A classy spin on film.,1
It's an extra-dry office comedy that's two and a half hours long.,0
The grade is tawdry trash.,0
Hester did not know how to handle a monster.,0
The journalism is extraordinary.,1
It becomes numbingly dull-witted and frightening.,0
To swallow the pill.,0
It is similar to the family in that it is over-the-top.,0
It is stunningly unpretentious and dazzling.,1
is devoid of anything resembling humor.,0
Too clear.,0
They are simply amazing.,1
The humor is raw.,1
A visionary with a tale full of character and detail.,1
"For anyone who sees the film, it's a striking new significance.",1
You're likely to see it all year.,1
"Audiences don't have reason to really care for old freaks, because forages for audience sympathy makes them feel like a child begging for attention.",0
