sentence,label
Half the teacher who taught me math last year left.,0
Despite the heavy rain the determined hiker reached the summit that many believed no one could conquer.,1
The concert wasn't half as lively as the one I attended a jazz musician who plays the saxophone at local bars.,0
Despite her fear of heights Sarah climbed the mountain just as fast as her brother did.,1
Maxwell didn't even know half the languages that his sister speaks and his father used to study.,0
The more we practice the better we will get at playing the piano.,1
The more you practice the better you'll become at playing the piano.,1
This is the most delicious cake that she has ever baked.,1
The most that he ever laughed was during the comedy show last night.,1
The most delicious cake that I have ever tasted at a party was the one with strawberries and cream on top.,1
The most beautiful flowers were given to the girl who had been admiring them all day.,0
She's the smartest that I think she'll ever become.,1
The most delicious that I ever tasted a dessert that my grandmother baked was last Thanksgiving.,0
The longest that I think that I have ever waited for a bus was yesterday afternoon.,1
The book she gave me for my birthday was the most interesting I've ever read it.,0
The biggest that the storm hit and caused significant damage was last summer.,0
The more that she thinks about it the less likely that she will change her mind is becoming.,0
They are the most talented that we have seen perform on this stage.,1
The most beautiful that that she has painted is thought to have been last summer's sunset.,0
The most delicious that it is rumored that they have ever cooked was the lasagna last Sunday.,1
A man with a red hat and a woman wearing sunglasses walked into the cafe who were visiting from Australia.,0
The man who bought a new car and the woman seen at the store yesterday.,0
Running through the park with excitement and joy was how she spent her mornings.,0
The cat and the dog who live next door are always playing together.,1
He and bought a new car that was on sale yesterday.,0
The chef prepared a dish of roasted chicken and a variety of grilled vegetables for the guests at the event.,1
The chef cooked a delicious meal and to the guests a beautiful song sang.,0
The children played happily a new playground in the park.,0
Despite the rain we decided to go for a walk in the park.,1
John could have been and Mary appears to be winning the race.,0
Sally could have been pregnant but Sheila is certainly pregnant.,1
Sheila might have been swimming and I think Sally definitely was running.,1
The table is old and maybe and the chairs are new and certainly are comfortable.,0
Hank not only plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills but also writes down all the old folk songs which are still sung in these hills.,1
The students watched a movie and discussed the themes while the teacher distributed handouts for and the principal gave a speech about the importance of education in society.,0
He believed that she could win and she did win.,1
She mentioned that John had gone to the store and he has returned already.,1
Despite the rain run he did to catch the last train.,1
Despite his busy schedule John always finds time to call his parents and call them he does.,1
Despite his exhaustion running he kept.,1
The book on the shelf which I borrowed from the library yesterday is one that I have been wanting to read for a long time.,1
Despite the heavy rain John managed to finish the marathon.,1
Despite the heavy rain finish the race he did.,0
Despite his busy schedule John managed to finish the project on time.,1
